ensembl_id,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000185864,NPIPB4,190.29213673782226,0.4583239133874328,0.17974952751367096,2.5497920340990867,0.010778719487041536,0.7612400313248031
ENSG00000178177,LCORL,23.478902601336102,0.38994984538842903,0.15295889135455373,2.5493767765650053,0.010791564007009348,0.7612400313248031
ENSG00000135968,GCC2,136.8883791929261,0.23982121253304903,0.09435750311084938,2.541623131456877,0.01103390740341329,0.7612400313248031
ENSG00000126264,HCST,281.5621775092714,0.1885085167129513,0.07417096107197078,2.5415407052638113,0.011036509435179627,0.7612400313248031
ENSG00000121579,NAA50,16.350605738383567,0.3915408733647864,0.1540671198063247,2.5413655675330733,0.011042039996578924,0.7612400313248031
ENSG00000126524,SBDS,11.572417277599769,0.5018349412692393,0.19782973287664227,2.536701303550569,0.011190238633858538,0.7612400313248031
ENSG00000132570,PCBD2,11.49686573768811,-0.46559708068089045,0.18355442799986046,-2.5365614207969114,0.011194710312691074,0.7612400313248031
ENSG00000105443,CYTH2,17.415185654988072,-0.3819696285102803,0.1506272086024216,-2.5358607654908067,0.011217132286523594,0.7612400313248031
ENSG00000101444,AHCY,6.674552333075949,-0.7149701306369018,0.2822002609609615,-2.5335558805022083,0.0112911735657092,0.7612400313248031
ENSG00000254093,PINX1_2,6.35810680237213,0.6268171561479692,0.24780575142280797,2.5294697663352013,0.011423501545790731,0.7612400313248031
ENSG00000181315,ZNF322,14.08390580271376,0.4495751679944658,0.17775539591263567,2.5291787384919995,0.01143297872787116,0.7612400313248031
ENSG00000257594,GALNT4,15.947452304121928,0.4445800260334736,0.17579723973508307,2.5289363285989683,0.011440878016613245,0.7612400313248031
ENSG00000198951,NAGA,14.225153627898383,-0.4231664389561302,0.1674007080881991,-2.5278652867655422,0.011475837532840968,0.7612400313248031
ENSG00000173930,SLCO4C1,18.852058302694815,0.538445524903574,0.2130699918950259,2.5270828619022634,0.011501436297197947,0.7612400313248031
ENSG00000141526,SLC16A3,61.16714407958873,-0.32702436425683556,0.12953539589706126,-2.5245946252151357,0.011583181647963616,0.7612400313248031
ENSG00000156381,ANKRD9,22.104929608352307,-0.6755789539771959,0.26810905868062607,-2.519791600111325,0.011742433349709073,0.7637820670314348
ENSG00000143155,TIPRL,41.54762775983217,0.3038948499930471,0.12069175266913093,2.517942139975018,0.011804271055956272,0.7637820670314348
ENSG00000180448,ARHGAP45,320.77511329493035,-0.18020690376684062,0.07177478571159017,-2.5107271582942654,0.012048277774194403,0.7637820670314348
ENSG00000145287,PLAC8,116.72896887006127,0.33391200410408767,0.13313767878946947,2.5080203225722637,0.012140968422043312,0.7637820670314348
ENSG00000064313,TAF2,24.377374662225314,0.34953292742455605,0.1394284879889813,2.506897496099784,0.012179602635988374,0.7637820670314348
ENSG00000168653,NDUFS5,15.301942393153695,0.4665876801475696,0.1862319705612158,2.505411282184757,0.012230907799007809,0.7637820670314348
ENSG00000224051,CPTP,11.722029869393731,-0.48047857794528853,0.19191329317926692,-2.503623224767821,0.012292886517801561,0.7637820670314348
ENSG00000167377,ZNF23,6.529016837952654,0.6673298439776221,0.26671381778759085,2.502044511653608,0.01234783993232027,0.7637820670314348
ENSG00000149231,CCDC82,15.971791758427571,0.44015458851300326,0.1760493729030565,2.500176974531907,0.01241312789829758,0.7637820670314348
ENSG00000166860,ZBTB39,6.958438494054353,0.6579280160742896,0.2632871155615401,2.4988994036835317,0.01245796693899111,0.7637820670314348
ENSG00000168298,H1-4,10.752084902254996,0.6277914074964974,0.2521242490847956,2.4900080407789567,0.012774020528964106,0.7769547947328238
ENSG00000173171,MTX1,21.222449490865127,-0.4209471429009067,0.169310842890011,-2.4862385404008975,0.01291013969349611,0.7769547947328238
ENSG00000205045,SLFN12L,246.38485185192565,0.28491920010969907,0.11469181536362871,2.4842156278228478,0.012983716240666607,0.7769547947328238
ENSG00000085733,CTTN,14.664279465454337,-0.6098837220210007,0.24577078912077516,-2.481514276789401,0.013082546946235766,0.7769547947328238
ENSG00000188227,ZNF793,9.55185014097913,-0.6528956485481867,0.26314859738557395,-2.481091121270704,0.01309808849358017,0.7769547947328238
